ZIP,state_name,lat_avg,lng_avg,count_qualified,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_total,kw_total,yearly_sunlight_kwh_total,carbon_offset_metric_tons,existing_installs_count
19133,Pennsylvania,39.99289997,-75.14147293,3545,42.13216068,2822,7157,7611,6045,115154,138789,34697.25,4.11E+07,26126.1335,2
19134,Pennsylvania,39.99245106,-75.11193477,7551,35.15690474,10910,23038,14457,17419,378488,444312,111078,1.33E+08,84203.60023,3
19135,Pennsylvania,40.02521683,-75.05097952,4824,43.09836505,10071,18910,12487,16272,135202,192942,48235.5,5.70E+07,36196.80792,10
19136,Pennsylvania,40.04228478,-75.02735716,4135,42.25424075,6549,22907,17248,18769,292968,358441,89610.25,1.06E+08,67266.69092,6
19137,Pennsylvania,40.00060259,-75.07304907,1852,55.8504222,3862,14243,7795,9907,177360,213167,53291.75,6.38E+07,40521.02571,2
19138,Pennsylvania,40.05662677,-75.15694928,4256,37.18654434,2417,6650,5865,2916,100013,117861,29465.25,3.48E+07,22111.66863,3
19139,Pennsylvania,39.9618306,-75.23138126,4874,35.15326361,3302,9373,9103,8933,139801,170512,42628,5.05E+07,32082.56007,2
19140,Pennsylvania,40.01202752,-75.14534018,6871,38.40263805,9344,17657,12822,14970,295650,350443,87610.75,1.04E+08,66094.19334,2
19141,Pennsylvania,40.03739128,-75.1455248,3528,38.75645392,1408,7152,5593,3754,120838,138745,34686.25,4.09E+07,25988.71618,4
19142,Pennsylvania,39.92257597,-75.23291107,2701,29.15272531,3007,6550,4879,6486,80086,101008,25252,3.01E+07,19126.16873,12
19143,Pennsylvania,39.94513225,-75.22936063,7093,33.79228204,5838,15829,11636,12887,189106,235296,58824,6.99E+07,44387.48075,10
19144,Pennsylvania,40.03440666,-75.17189477,6860,56.3773833,10179,33711,26363,11256,208474,289983,72495.75,8.48E+07,53856.61545,7
19145,Pennsylvania,39.92386024,-75.1796852,6147,38.36839149,5350,21771,20830,21703,286737,356391,89097.75,1.07E+08,67711.07537,11
19146,Pennsylvania,39.93832888,-75.17972979,6749,47.64224199,6109,18827,10955,10070,199698,245659,61414.75,7.31E+07,46438.30699,1
19147,Pennsylvania,39.93617082,-75.15587539,6785,53.25745683,8216,23907,17825,16331,142942,209221,52305.25,6.18E+07,39262.50541,5
19148,Pennsylvania,39.92123205,-75.15945917,7885,41.22013696,4987,6927,8856,5896,474229,500895,125223.75,1.50E+08,95249.94998,2
19149,Pennsylvania,40.03740444,-75.06570517,4602,27.44349693,3408,5878,5145,3187,146724,164342,41085.5,4.90E+07,31147.8992,3
19150,Pennsylvania,40.07288844,-75.17012614,3872,46.53846154,1639,7220,7925,2126,72875,91785,22946.25,2.72E+07,17261.41822,11
19151,Pennsylvania,39.97593405,-75.25171156,3518,34.46654257,2130,11329,4646,7039,84558,109702,27425.5,3.23E+07,20554.12459,4
19152,Pennsylvania,40.06029995,-75.04754549,7044,81.69798191,7694,24157,17717,11314,186183,247065,61766.25,7.33E+07,46578.09726,53
19153,Pennsylvania,39.90548977,-75.24225258,3186,71.43497758,21153,27644,32003,32508,299891,413199,103299.75,1.24E+08,78660.08312,2
19154,Pennsylvania,40.09064096,-74.97770195,6392,59.08124596,19560,40380,35600,35398,501529,632467,158116.75,1.86E+08,118237.1077,24
19176,Pennsylvania,39.90288616,-75.2360444,5,100,0,0,0,6,20060,20066,5016.5,6081504.283,3864.556553,0
19301,Pennsylvania,40.04169165,-75.48282765,1573,64.62612983,2909,30041,11645,17960,68475,131030,32757.5,3.81E+07,24208.11109,0
19311,Pennsylvania,39.81846832,-75.76473501,63,85.13513514,849,2098,1365,1579,1108,6999,1749.75,2031357.858,1290.847947,0
19312,Pennsylvania,40.0376113,-75.45006959,3068,67.25120561,5337,67556,24618,35597,68597,201705,50426.25,5.85E+07,37195.81763,0
19317,Pennsylvania,39.85756794,-75.59320973,2735,73.44253491,4335,74692,29567,32913,51778,193285,48321.25,5.69E+07,36136.52985,0
19319,Pennsylvania,39.92738596,-75.51812782,38,57.57575758,25,638,218,511,25,1417,354.25,398934.6544,253.5072675,0
19333,Pennsylvania,40.04721065,-75.42381837,1306,64.62147452,7932,33789,13551,18495,28462,102229,25557.25,2.94E+07,18698.82758,0
19335,Pennsylvania,40.02236624,-75.71924002,133,57.32758621,225,2693,1030,1465,2240,7653,1913.25,2183166.044,1387.316073,0
19341,Pennsylvania,40.04186375,-75.63990747,2788,80,6587,62967,30258,43893,225189,368894,92223.5,1.08E+08,68748.04918,0
19342,Pennsylvania,39.89760033,-75.50450308,4738,79.21752215,13078,133082,69799,81177,107965,405101,101275.25,1.20E+08,76139.20863,0
19345,Pennsylvania,40.02870336,-75.56801154,4,80,289,630,605,779,307,2610,652.5,738464.5046,469.2651205,0
19348,Pennsylvania,39.85939064,-75.70778233,257,69.83695652,747,8029,3124,3804,348,16052,4013,4602702.661,2924.83634,0
19350,Pennsylvania,39.77087348,-75.77824109,1032,80.87774295,2571,25623,16726,17479,6596,68995,17248.75,2.00E+07,12736.10732,0
19355,Pennsylvania,40.0427829,-75.5320063,5924,74.92095611,17060,143555,75350,92440,297461,625866,156466.5,1.83E+08,116200.0376,0
19373,Pennsylvania,39.90588039,-75.53631706,823,82.63052209,1985,19784,9735,12275,21141,64920,16230,1.91E+07,12159.55671,0
19380,Pennsylvania,39.98909192,-75.59446898,11706,79.81726442,22004,245129,128932,157820,348314,902199,225549.75,2.64E+08,167530.1993,0
19382,Pennsylvania,39.9379838,-75.59262297,11273,80.297742,37600,259673,130118,164460,234719,826570,206642.5,2.42E+08,153502.555,0
19383,Pennsylvania,39.94938587,-75.60124967,35,100,625,2565,97,887,12850,17024,4256,5009687.066,3183.458907,0
19401,Pennsylvania,40.12517369,-75.3367583,8676,83.03981623,21444,77458,65908,46526,286175,497511,124377.75,1.46E+08,92659.81546,16
19403,Pennsylvania,40.14556043,-75.38401466,12157,82.20298871,48365,217695,171860,116587,343049,897556,224389,2.62E+08,166400.6428,2
19405,Pennsylvania,40.10332929,-75.34046117,1280,87.73132282,4288,15162,7239,8850,33361,68900,17225,2.03E+07,12920.5513,0
19406,Pennsylvania,40.09630906,-75.37110342,6012,84.60455953,20941,105326,57486,69260,598418,851431,212857.75,2.51E+08,159635.6563,1
19422,Pennsylvania,40.15941665,-75.28056084,5551,84.7480916,13831,115907,102770,62344,130867,425719,106429.75,1.24E+08,78537.5547,36
19423,Pennsylvania,40.21150154,-75.36972178,28,82.35294118,73,739,579,407,78,1876,469,545024.2073,346.3414269,0
19426,Pennsylvania,40.19011431,-75.44929924,11226,88.08851224,24928,232455,163705,104766,181475,707329,176832.25,2.07E+08,131780.996,0
19428,Pennsylvania,40.08045468,-75.30176271,4758,81.20839734,16513,61942,57274,44029,304907,484665,121166.25,1.42E+08,90462.03933,32
19436,Pennsylvania,40.20234304,-75.25133435,40,93.02325581,11,2731,838,969,164,4713,1178.25,1384848.522,880.0167165,0
19437,Pennsylvania,40.18708993,-75.25658569,18,81.81818182,0,496,99,53,81,729,182.25,209498.4246,133.1280012,0
19438,Pennsylvania,40.26853345,-75.38900973,6770,87.56952529,24651,150846,106808,78330,155461,516096,129024,1.51E+08,95950.34727,0
19440,Pennsylvania,40.27891668,-75.29160236,4612,82.74129889,13707,78368,71975,41686,284826,490562,122640.5,1.44E+08,91330.21876,30
19444,Pennsylvania,40.08839201,-75.25923139,2809,82.76370065,8588,53471,31250,20975,26375,140659,35164.75,4.06E+07,25772.93435,13
19446,Pennsylvania,40.23708308,-75.29247701,14139,83.4159292,45657,254366,206788,127584,401769,1036164,259041,3.01E+08,191378.5073,72
19453,Pennsylvania,40.13872305,-75.5020302,358,81.54897494,359,3769,3292,2252,11508,21180,5295,6123495.501,3891.240318,0
19454,Pennsylvania,40.22386627,-75.24540606,7130,88.00296223,27404,151553,114959,71603,269686,635205,158801.25,1.86E+08,118488.4504,26
19460,Pennsylvania,40.12858233,-75.52379282,8766,80.2306425,22712,166139,104837,84085,292585,670358,167589.5,1.97E+08,125410.9417,0
19462,Pennsylvania,40.11847061,-75.29314186,4463,86.27488885,18591,74012,58447,48183,180886,380119,95029.75,1.11E+08,70364.03814,28
19464,Pennsylvania,40.25703209,-75.62811964,48,63.15789474,25,534,410,352,4014,5335,1333.75,1575213.774,1000.98634,0
19468,Pennsylvania,40.20633523,-75.53209694,6276,89.04653802,23035,134854,108010,73057,140867,479823,119955.75,1.41E+08,89384.91472,0
19473,Pennsylvania,40.25129973,-75.46195585,5116,82.75638952,13412,100666,64943,50275,48364,277660,69415,8.11E+07,51519.27358,0
19475,Pennsylvania,40.17438417,-75.58098113,455,84.10351201,2566,7451,6791,6726,9914,33448,8362,9671238.116,6145.691081,0
19477,Pennsylvania,40.18650511,-75.23679201,136,86.62420382,78,2742,2579,1499,426,7324,1831,2110085.466,1340.876243,2
19492,Pennsylvania,40.29469151,-75.51232752,99,88.39285714,826,2130,1815,1225,5255,11251,2812.75,3303462.878,2099.220607,0
19506,Pennsylvania,40.4471247,-76.117797,59,76.62337662,205,1097,883,680,73,2938,734.5,831348.5255,528.2892591,0
19508,Pennsylvania,40.26774024,-75.82086474,1567,80.60699588,6138,29307,16548,14072,31417,97482,24370.5,2.83E+07,17998.18903,5
19510,Pennsylvania,40.44517145,-75.88126159,2369,88.69337327,9183,47021,30873,26240,74739,188056,47014,5.50E+07,34976.2453,5
19522,Pennsylvania,40.44465338,-75.81699673,2740,81.20924718,14001,53341,29417,31421,49312,177492,44373,5.11E+07,32494.47997,5
19525,Pennsylvania,40.30397468,-75.59289507,59,83.09859155,151,905,992,569,197,2814,703.5,801557.2152,509.3580542,0
19533,Pennsylvania,40.43136942,-75.98296027,989,84.81989708,6306,19132,13235,13171,86568,138412,34603,4.04E+07,25657.1737,2
19539,Pennsylvania,40.49476783,-75.69222498,681,78.7283237,3246,11513,9694,8697,6208,39358,9839.5,1.13E+07,7152.188606,0
19540,Pennsylvania,40.25520055,-75.97569775,1172,72.61462206,2317,17401,10960,11654,17720,60052,15013,1.71E+07,10872.37015,2
19541,Pennsylvania,40.47795267,-76.01840935,139,72.77486911,389,1793,1210,1365,1258,6015,1503.75,1734444.806,1102.171392,0
19547,Pennsylvania,40.38527387,-75.77075816,79,86.81318681,529,1869,1182,1006,447,5033,1258.25,1423815.576,904.7787452,1
19555,Pennsylvania,40.50045943,-75.96330773,36,66.66666667,492,921,627,524,5695,8259,2064.75,2381794.414,1513.536582,0
19560,Pennsylvania,40.40209299,-75.90612506,2329,78.44392051,7753,32402,24783,29614,70298,164850,41212.5,4.75E+07,30161.33328,4
19565,Pennsylvania,40.32891023,-76.08598571,1,100,64,90,0,0,0,154,38.5,44668.80654,28.38526802,0
19601,Pennsylvania,40.34744468,-75.93467633,6056,65.51985286,13398,46136,19084,28989,229039,336646,84161.5,9.75E+07,61985.87771,3
19602,Pennsylvania,40.33032215,-75.91823362,2941,54.98223967,5008,19984,8729,13006,108870,155597,38899.25,4.52E+07,28731.72711,3
19604,Pennsylvania,40.35088474,-75.91462008,4723,56.45469759,7425,25639,17074,21395,114889,186422,46605.5,5.39E+07,34233.6597,3
19605,Pennsylvania,40.39226793,-75.93595295,6378,83.29633016,25418,94499,72430,86012,555739,834098,208524.5,2.44E+08,154759.8819,15
19606,Pennsylvania,40.32420948,-75.86698853,8575,78.62644416,21422,134832,87882,68152,184388,496676,124169,1.44E+08,91556.34032,29
19607,Pennsylvania,40.30230186,-75.9577913,5703,81.62301417,14527,74338,51955,51894,116440,309154,77288.5,8.91E+07,56592.6528,10
19608,Pennsylvania,40.3152295,-76.02708621,4371,89.67993435,11682,78645,62924,53157,87684,294092,73523,8.48E+07,53883.15348,3
19609,Pennsylvania,40.32608669,-75.99493055,3403,79.32400932,4741,46260,26365,27058,50123,154547,38636.75,4.44E+07,28240.80718,6
19610,Pennsylvania,40.33612187,-75.97712909,4345,83.33333333,16323,84205,70452,55148,198759,424887,106221.75,1.22E+08,77825.47434,10
19611,Pennsylvania,40.32639013,-75.94286518,2112,66.96258719,5053,23031,14966,13943,109082,166075,41518.75,4.83E+07,30700.00985,0
19612,Pennsylvania,40.36599693,-75.91378177,3,100,7,53,28,33,6950,7071,1767.75,2083866.15,1324.2149,0
19701,Delaware,39.59923856,-75.69460829,11032,91.21124432,26716,218036,163693,162415,149346,720206,180051.5,2.16E+08,137278.5967,0
19702,Delaware,39.62971832,-75.71203632,11070,89.08022853,27677,188751,125768,147239,317284,806719,201679.75,2.42E+08,153790.0386,0
19703,Delaware,39.80290794,-75.46527595,1472,76.94720335,3035,25166,13137,8389,24940,74667,18666.75,2.22E+07,14086.6228,0
19706,Delaware,39.5730631,-75.59403667,595,87.75811209,1850,7364,9325,5088,6669,30296,7574,8979158.883,5705.901974,0
19707,Delaware,39.77843615,-75.69131799,4587,85.53048667,7108,110633,57321,60139,30044,265245,66311.25,7.80E+07,49563.04124,0
19709,Delaware,39.48006463,-75.69102329,32,88.88888889,413,1126,464,1063,1735,4801,1200.25,1435955.074,912.4929184,0
19711,Delaware,39.70622889,-75.73546257,9803,83.01998645,19366,190607,109007,121928,289175,730083,182520.75,2.16E+08,137253.0216,0
19713,Delaware,39.66878941,-75.71717645,7152,84.85999051,22157,119162,84155,96924,342364,664762,166190.5,1.97E+08,125462.5541,0
19716,Delaware,39.67718269,-75.74989283,168,79.62085308,1995,4985,3951,4445,31827,47203,11800.75,1.40E+07,8876.300126,0
19717,Delaware,39.68927055,-75.75839627,100,79.36507937,1238,3502,3045,3493,12651,23929,5982.25,7009961.241,4454.554398,0
19718,Delaware,39.69133006,-75.67545064,14,93.33333333,54,48,0,17,6318,6437,1609.25,1930651.666,1226.853127,0
19720,Delaware,39.66797234,-75.59500407,16956,87.01185406,55810,257635,201548,178136,1012187,1705316,426329,5.14E+08,326466.4957,0
19721,Delaware,39.68461845,-75.61012445,2,100,5,0,0,0,1777,1782,445.5,541096.1979,343.8453316,0
19732,Delaware,39.79300482,-75.57471864,17,73.91304348,0,587,444,491,294,1816,454,518797.1818,329.6751848,0
19735,Delaware,39.80887258,-75.60450348,2,50,0,332,14,11,0,357,89.25,104370.7018,66.32347207,0
19736,Delaware,39.80660642,-75.67175218,3,75,17,0,21,84,0,122,30.5,33901.93353,21.54334409,0
19801,Delaware,39.73785072,-75.54852798,2983,67.38197425,9530,33031,27094,21973,323802,415430,103857.5,1.24E+08,79100.27106,0
19802,Delaware,39.75714988,-75.53345361,4568,69.10741301,10017,35629,25799,28338,207973,307756,76939,9.23E+07,58639.14089,0
19803,Delaware,39.79418522,-75.5310699,6014,70.42154567,10393,115768,66456,60629,174209,427455,106863.75,1.25E+08,79739.55965,0
19804,Delaware,39.72166235,-75.61001077,6117,84.43064182,12692,77408,55573,62736,166670,375079,93769.75,1.12E+08,71132.41853,0
19805,Delaware,39.74337183,-75.58238511,8740,69.10729817,11474,71162,54249,46629,214038,397552,99388,1.19E+08,75327.12443,0
19806,Delaware,39.75805246,-75.56366424,2049,72.99608123,3147,13201,12099,7662,58347,94456,23614,2.79E+07,17708.12491,0
19807,Delaware,39.7870543,-75.60799073,2459,72.94571344,3374,67772,33871,33669,45583,184269,46067.25,5.38E+07,34201.94674,0
19808,Delaware,39.73519999,-75.66250212,11188,87.1882793,29436,203445,132210,141143,175238,681472,170368,2.02E+08,128071.8596,0
19809,Delaware,39.77280662,-75.49475914,3274,69.97221629,6680,43495,37474,18992,79403,186044,46511,5.48E+07,34824.78025,0
19810,Delaware,39.81950449,-75.50664433,6234,72.85263527,16740,111223,84702,70894,73590,357149,89287.25,1.04E+08,66359.2905,0
19884,Delaware,39.74615765,-75.545047,2,100,79,48,84,20,2783,3014,753.5,854654.3625,543.0992009,0
19890,Delaware,39.7466345,-75.5463206,1,100,0,40,15,0,1162,1217,304.25,357045.8678,226.8885927,0
19895,Delaware,39.7434832,-75.5475942,2,100,7,7,22,10,944,990,247.5,289786.7018,184.1480405,0
19898,Delaware,39.74619485,-75.5482197,2,100,0,0,9,0,490,499,124.75,145103.6026,92.20762696,0
19901,Delaware,39.15784123,-75.51802304,9146,79.5788741,44283,169088,114775,131486,264068,723700,180925,2.19E+08,138945.4165,29
19902,Delaware,39.12689562,-75.4776773,150,92.02453988,4841,6447,12880,11253,49705,85126,21281.5,2.61E+07,16583.83134,1
19904,Delaware,39.1682371,-75.57313796,8047,75.77926358,22346,127080,74409,105871,199871,529577,132394.25,1.60E+08,101676.4231,19
19931,Delaware,38.57125544,-75.61991506,37,51.38888889,5,500,286,192,22,1005,251.25,302149.9942,192.0044261,0
19933,Delaware,38.73275279,-75.59792747,2,100,0,49,71,14,0,134,33.5,41815.13481,26.57187197,0
19934,Delaware,39.0978837,-75.58353016,3696,81.55339806,10673,66139,41721,38493,47753,204779,51194.75,6.21E+07,39466.47986,13
19936,Delaware,39.21904977,-75.58352125,26,76.47058824,124,360,53,134,1106,1777,444.25,546862.7603,347.509755,0
19940,Delaware,38.47408565,-75.55905835,650,77.28894174,2127,11278,9600,9656,27894,60555,15138.75,1.87E+07,11899.34223,2
19943,Delaware,39.01776371,-75.57930657,732,69.84732824,1680,11898,6853,8275,2369,31075,7768.75,9331788.476,5929.984198,5
19946,Delaware,39.03088432,-75.46394742,329,72.30769231,1289,5867,4002,4546,667,16371,4092.75,4958379.183,3150.854767,1
19956,Delaware,38.55285654,-75.55534503,1315,65.00247158,6930,27530,19870,21563,54977,130870,32717.5,4.03E+07,25591.09966,1
19962,Delaware,39.07019334,-75.50230006,3071,83.67847411,6413,51671,30508,30786,10641,130019,32504.75,4.00E+07,25392.67688,6
19973,Delaware,38.6442384,-75.60406083,3169,64.42366335,11392,55566,33174,36830,154532,291494,72873.5,9.00E+07,57193.22921,10
19979,Delaware,39.04536785,-75.57250843,334,72.60869565,1222,6912,3232,3754,1217,16337,4084.25,4938099.196,3137.967634,0
19980,Delaware,39.07249534,-75.56882537,89,70.63492063,106,1260,855,1190,486,3897,974.25,1162434.312,738.6812423,1
20001,District of Columbia,38.91442102,-77.01790755,3636,57.06214689,2567,8574,7342,8923,134010,161416,40354,4.88E+07,31007.93617,2
20002,District of Columbia,38.90201189,-76.99093268,6154,54.61483848,1716,12134,10013,9419,312004,345286,86321.5,1.06E+08,67062.46113,9
20003,District of Columbia,38.88435127,-76.99114083,1946,49.34077079,1545,9431,6547,8383,100855,126761,31690.25,3.85E+07,24448.06408,3
20005,District of Columbia,38.90769607,-77.03101021,380,68.46846847,106,841,228,421,23983,25579,6394.75,7657906.024,4866.297798,0
20006,District of Columbia,38.89958913,-77.0408966,26,81.25,6,244,244,216,12452,13162,3290.5,3865527.3,2456.390419,0
20007,District of Columbia,38.91340773,-77.07250406,4317,59.53661564,3284,34930,11035,18425,129810,197484,49371,5.96E+07,37903.61501,15
20008,District of Columbia,38.93498806,-77.05980811,2580,66.18778861,2342,29243,10281,11266,122123,175255,43813.75,5.26E+07,33436.94843,36
20009,District of Columbia,38.91893007,-77.0366706,3251,61.22410546,2227,9370,4379,5696,142412,164084,41021,4.97E+07,31559.15676,10
20010,District of Columbia,38.9328962,-77.03084824,3021,60.32348243,2880,6956,4178,3990,90259,108263,27065.75,3.29E+07,20875.9698,8
20011,District of Columbia,38.95275276,-77.01959705,10516,66.45601618,10875,51819,25019,27100,237465,352278,88069.5,1.07E+08,67993.89715,36
20012,District of Columbia,38.97742501,-77.02741337,3214,76.30579297,3442,37878,15048,18953,43413,118734,29683.5,3.58E+07,22767.14069,34
20015,District of Columbia,38.96662609,-77.06712734,3173,64.87425884,1949,42813,11286,15940,42054,114042,28510.5,3.40E+07,21628.09134,44
20016,District of Columbia,38.94072528,-77.08913668,5532,75.23459812,4195,77292,25354,33549,112427,252817,63204.25,7.64E+07,48580.85197,69
20017,District of Columbia,38.93973577,-76.99172055,3848,73.54740061,2663,27984,17982,23912,91250,163791,40947.75,4.96E+07,31495.44338,15
20018,District of Columbia,38.92874891,-76.97401465,4273,76.07263664,4722,38811,17368,27097,231195,319193,79798.25,9.79E+07,62201.08235,21
20019,District of Columbia,38.89104212,-76.93783686,8442,71.64559111,13373,68601,40893,48793,222332,393992,98498,1.20E+08,76076.36118,74
20020,District of Columbia,38.86255374,-76.97108452,6312,71.2495767,14601,64645,34306,34999,164633,313184,78296,9.53E+07,60577.66659,35
20024,District of Columbia,38.87704903,-77.01642195,42,44.68085106,4,895,540,585,9407,11431,2857.75,3503382.623,2226.261734,0
20032,District of Columbia,38.83536712,-77.00288654,4844,79.947186,11312,54470,39867,45927,221948,373524,93381,1.15E+08,72952.1366,18
20036,District of Columbia,38.90810816,-77.04166766,328,65.46906188,87,1092,360,539,48539,50617,12654.25,1.50E+07,9554.263534,2
20037,District of Columbia,38.90270257,-77.05091086,256,55.65217391,203,628,305,460,37002,38598,9649.5,1.15E+07,7337.990202,2
20052,District of Columbia,38.89851072,-77.04741906,3,100,30,41,0,18,2203,2292,573,682627.251,433.782744,0
20059,District of Columbia,38.92129044,-77.02066171,29,93.5483871,87,723,810,937,7341,9898,2474.5,2979276.858,1893.213154,0
20064,District of Columbia,38.93651678,-76.99932416,59,100,286,3050,3522,3945,8316,19119,4779.75,5752776.692,3655.66311,8
20120,Virginia,38.85082336,-77.45140657,7905,89.34222423,4813,146711,90616,97222,41408,380770,95192.5,1.16E+08,68271.07982,7
20121,Virginia,38.82577426,-77.44256313,2732,88.10061271,2320,48413,28559,26024,49888,155204,38801,4.80E+07,28184.13731,0
20124,Virginia,38.80381713,-77.40299111,1025,85.13289037,152,19274,11351,10484,13039,54300,13575,1.66E+07,9757.329507,2
20147,Virginia,39.04125118,-77.48792688,127,98.4496124,50,2636,1138,1709,48047,53580,13395,1.65E+07,9669.173588,0
